SPECIES,SECTION,LOGHEIGHT,TRANSECT,TREE,TUBEX,YEAR,AGE,HEIGHT,STATUS,ID
9,2,-0.016129382,9,198,0,1992,2,0.984,1,1117
9,2,-0.077961541,9,198,0,1991,1,0.925,1,1117
9,2,1.916922612,9,199,0,2010,20,6.8,1,1118
9,2,1.386294361,9,199,0,2006,16,4,1,1118
9,2,1.011600912,9,199,0,2002,12,2.75,1,1118
9,2,0.536493371,9,199,0,1999,9,1.71,1,1118
9,2,0.431782416,9,199,0,1990,0,1.54,1,1118
9,2,0.363948428,9,199,0,1992,2,1.439,1,1118
9,2,0.360467742,9,199,0,1993,3,1.434,1,1118
9,2,0.277631737,9,199,0,1991,1,1.32,1,1118
9,2,1.386294361,9,201,0,2010,20,4,1,1120
9,2,0.875468737,9,201,0,2006,16,2.4,1,1120
9,2,0.223143551,9,201,0,2002,12,1.25,1,1120
9,2,0.088010877,9,201,0,1993,3,1.092,1,1120
9,2,-0.040821995,9,201,0,1999,9,0.96,1,1120
9,2,-0.261364764,9,201,0,1992,2,0.77,1,1120
9,2,-0.62735944,9,201,0,1991,1,0.534,1,1120
9,2,-0.84397007,9,201,0,1997,7,0.43,1,1120
9,2,-1.108662625,9,201,0,1995,5,0.33,1,1120
9,2,2.219203484,9,202,0,2010,20,9.2,1,1121
9,2,1.547562509,9,202,0,2006,16,4.7,1,1121
9,2,1.147402453,9,202,0,2002,12,3.15,1,1121
9,2,0.262364264,9,202,0,1999,9,1.3,1,1121
9,2,-0.867500568,9,202,0,1997,7,0.42,1,1121
9,2,-1.465337568,9,202,0,1993,3,0.231,1,1121
9,2,-1.531551374,9,202,0,1992,2,0.2162,1,1121
9,2,-1.589635285,9,202,0,1991,1,0.204,1,1121
9,2,-1.606941032,9,202,0,1990,0,0.2005,1,1121
9,3,0.122217633,17,206,1,1999,9,1.13,1,1125
9,3,0,17,206,1,2002,12,1,1,1125
9,3,-0.105360516,17,206,1,1997,7,0.9,1,1125
9,3,-0.287682072,17,206,1,1995,5,0.75,1,1125
9,3,-0.301105093,17,206,1,1991,1,0.74,1,1125
9,3,-0.544727175,17,206,1,1993,3,0.58,1,1125
9,3,-0.693147181,17,206,1,2006,16,0.5,1,1125
9,3,0.371563556,18,208,0,2002,12,1.45,1,1130
9,3,0.21511138,18,208,0,1999,9,1.24,1,1130
9,3,-0.385662481,18,208,0,1990,0,0.68,1,1130
9,3,-0.527632742,18,208,0,1997,7,0.59,1,1130
9,3,-0.867500568,18,208,0,1993,3,0.42,1,1130
9,3,-0.949330586,18,208,0,1995,5,0.387,1,1130
9,3,-1.075872802,18,208,0,1991,1,0.341,1,1130
9,3,-1.801809805,18,208,0,1992,2,0.165,1,1130
9,3,-0.223143551,18,209,0,1999,9,0.8,1,1132
9,3,-0.229413164,18,209,0,1990,0,0.795,1,1132
9,3,-0.597837001,18,209,0,2002,12,0.55,1,1132
9,3,-0.616186139,18,209,0,1997,7,0.54,1,1132
9,3,-0.809680997,18,209,0,1991,1,0.445,1,1132
9,3,-1.347073648,18,209,0,1993,3,0.26,1,1132
9,3,-1.760260802,18,209,0,1992,2,0.172,1,1132
8,1,1.887069649,1,1,0,2010,20,6.6,1,1135
8,1,1.458615023,1,1,0,2006,16,4.3,1,1135
8,1,1.386294361,1,1,0,2002,12,4,1,1135
8,1,0.615185639,1,1,0,1999,9,1.85,1,1135
8,1,0.182321557,1,1,0,1997,7,1.2,1,1135
8,1,-0.133531393,1,1,0,1993,3,0.875,1,1135
8,1,-0.30788478,1,1,0,1995,5,0.735,1,1135
8,1,-0.579818495,1,1,0,1992,2,0.56,1,1135
8,1,-0.891598119,1,1,0,1990,0,0.41,1,1135
8,1,-0.916290732,1,1,0,1991,1,0.4,1,1135
8,1,0.587786665,1,2,0,2010,20,1.8,1,1136
8,1,0.048790164,1,2,0,2006,16,1.05,1,1136
8,1,-0.040821995,1,2,0,2002,12,0.96,1,1136
8,1,-0.162518929,1,2,0,1999,9,0.85,1,1136
8,1,-0.215671536,1,2,0,1993,3,0.806,1,1136
8,1,-0.223143551,1,2,0,1997,7,0.8,1,1136
8,1,-0.432322562,1,2,0,1995,5,0.649,1,1136
8,1,-0.713349888,1,2,0,1992,2,0.49,1,1136
8,1,-0.916290732,1,2,0,1991,1,0.4,1,1136
8,1,-0.94160854,1,2,0,1990,0,0.39,1,1136
8,1,0.955511445,1,3,0,2010,20,2.6,1,1137
8,1,0.500775288,1,3,0,2006,16,1.65,1,1137
8,1,0.392042088,1,3,0,2002,12,1.48,1,1137
8,1,0.262364264,1,3,0,1999,9,1.3,1,1137
8,1,0.246860078,1,3,0,1997,7,1.28,1,1137
8,1,0.019802627,1,3,0,1995,5,1.02,1,1137
8,1,-0.713349888,1,3,0,1992,2,0.49,1,1137
8,1,-0.742337425,1,3,0,1993,3,0.476,1,1137
8,1,-1.123930097,1,3,0,1990,0,0.325,1,1137
8,1,-1.171182982,1,3,0,1991,1,0.31,1,1137
8,1,1.62924054,1,4,0,2010,20,5.1,1,1138
8,1,1.252762968,1,4,0,2006,16,3.5,1,1138
8,1,1.131402111,1,4,0,2002,12,3.1,1,1138
8,1,0.620576488,1,4,0,1999,9,1.86,1,1138
8,1,0.364643114,1,4,0,1997,7,1.44,1,1138
8,1,-0.005012542,1,4,0,1995,5,0.995,1,1138
8,1,-0.384192973,1,4,0,1993,3,0.681,1,1138
8,1,-1.038458366,1,4,0,1992,2,0.354,1,1138
8,1,-1.203972804,1,4,0,1990,0,0.3,1,1138
8,1,-1.237874356,1,4,0,1991,1,0.29,1,1138
8,1,1.667706821,1,5,0,2010,20,5.3,1,1139
8,1,1.223775432,1,5,0,2006,16,3.4,1,1139
8,1,0.810930216,1,5,0,2002,12,2.25,1,1139
8,1,0.405465108,1,5,0,1999,9,1.5,1,1139
8,1,0.09531018,1,5,0,1997,7,1.1,1,1139
8,1,-0.318828801,1,5,0,1995,5,0.727,1,1139
8,1,-0.329893921,1,5,0,1993,3,0.719,1,1139
8,1,-0.896488105,1,5,0,1992,2,0.408,1,1139
8,1,-1.090644119,1,5,0,1991,1,0.336,1,1139
8,1,-1.139434283,1,5,0,1990,0,0.32,1,1139
8,1,2.014903021,1,6,0,2010,20,7.5,1,1140
8,1,1.871802177,1,6,0,2006,16,6.5,1,1140
8,1,1.481604541,1,6,0,2002,12,4.4,1,1140
8,1,1.178654996,1,6,0,1999,9,3.25,1,1140
8,1,0.712949808,1,6,0,1997,7,2.04,1,1140
8,1,-0.005012542,1,6,0,1995,5,0.995,1,1140
8,1,-0.053400777,1,6,0,1993,3,0.948,1,1140
8,1,-1.10262031,1,6,0,1992,2,0.332,1,1140
8,1,-1.184170177,1,6,0,1991,1,0.306,1,1140
8,1,-1.864330162,1,6,0,1990,0,0.155,1,1140
8,1,1.987874348,1,7,0,2010,20,7.3,1,1141
8,1,1.62924054,1,7,0,2006,16,5.1,1,1141
8,1,1.32175584,1,7,0,2002,12,3.75,1,1141
8,1,0.916290732,1,7,0,1999,9,2.5,1,1141
8,1,0.542324291,1,7,0,1997,7,1.72,1,1141
8,1,-0.042907501,1,7,0,1993,3,0.958,1,1141
8,1,-0.094310679,1,7,0,1995,5,0.91,1,1141
8,1,-0.733969175,1,7,0,1992,2,0.48,1,1141
8,1,-0.957112726,1,7,0,1991,1,0.384,1,1141
8,1,-2.079441542,1,7,0,1990,0,0.125,1,1141
8,1,0.046883586,1,12,0,1995,5,1.048,1,1146
8,1,-0.342490309,1,12,0,1997,7,0.71,1,1146
8,1,-0.648173815,1,12,0,1993,3,0.523,1,1146
8,1,-0.93140437,1,12,0,1992,2,0.394,1,1146
8,1,-1.038458366,1,12,0,1991,1,0.354,1,1146
8,1,-1.237874356,1,12,0,1990,0,0.29,1,1146
8,1,0,3,15,0,1999,9,1,1,1149
8,1,-0.061875404,3,15,0,1997,7,0.94,1,1149
8,1,-0.359536176,3,15,0,1993,3,0.698,1,1149
8,1,-0.42617815,3,15,0,1991,1,0.653,1,1149
8,1,-0.551647618,3,15,0,1992,2,0.576,1,1149
8,1,-0.78745786,3,15,0,1990,0,0.455,1,1149
8,1,0.587786665,3,17,0,1997,7,1.8,1,1151
8,1,0.049742092,3,17,0,1995,5,1.051,1,1151
8,1,-0.006018072,3,17,0,1992,2,0.994,1,1151
8,1,-0.133531393,3,17,0,1993,3,0.875,1,1151
8,1,-0.298406036,3,17,0,1991,1,0.742,1,1151
8,1,-0.879476759,3,17,0,1990,0,0.415,1,1151
8,1,2.397895273,3,18,0,2010,20,11,1,1152
8,1,1.916922612,3,18,0,2006,16,6.8,1,1152
8,1,1.410986974,3,18,0,2002,12,4.1,1,1152
8,1,0.139761942,3,18,0,1997,7,1.15,1,1152
8,1,-0.025317808,3,18,0,1995,5,0.975,1,1152
8,1,-0.505838082,3,18,0,1993,3,0.603,1,1152
8,1,-0.944175935,3,18,0,1991,1,0.389,1,1152
8,1,-1.067113622,3,18,0,1992,2,0.344,1,1152
8,1,-1.609437912,3,18,0,1990,0,0.2,1,1152
8,1,2.151762203,3,19,0,2010,20,8.6,1,1153
8,1,1.568615918,3,19,0,2006,16,4.8,1,1153
8,1,1.147402453,3,19,0,2002,12,3.15,1,1153
8,1,0.405465108,3,19,0,1999,9,1.5,1,1153
8,1,-1.422958345,3,19,0,1992,2,0.241,1,1153
8,1,-1.832581464,3,19,0,1990,0,0.16,1,1153
8,1,-1.890475442,3,19,0,1991,1,0.151,1,1153
8,1,2.079441542,3,20,0,2010,20,8,1,1154
8,1,1.667706821,3,20,0,2006,16,5.3,1,1154
8,1,1.280933845,3,20,0,2002,12,3.6,1,1154
8,1,1.00795792,3,20,0,1999,9,2.74,1,1154
8,1,0.139761942,3,20,0,1995,5,1.15,1,1154
8,1,-0.043951888,3,20,0,1993,3,0.957,1,1154
8,1,-0.387134151,3,20,0,1991,1,0.679,1,1154
8,1,-0.553385238,3,20,0,1992,2,0.575,1,1154
8,1,-1.491654877,3,20,0,1990,0,0.225,1,1154
8,1,2.451005098,3,21,0,2010,20,11.6,1,1155
8,1,2.041220329,3,21,0,2006,16,7.7,1,1155
8,1,1.62924054,3,21,0,2002,12,5.1,1,1155
8,1,1.178654996,3,21,0,1999,9,3.25,1,1155
8,1,0.845868268,3,21,0,1997,7,2.33,1,1155
8,1,0.256191405,3,21,0,1995,5,1.292,1,1155
8,1,-0.371063681,3,21,0,1993,3,0.69,1,1155
8,1,-0.54818141,3,21,0,1992,2,0.578,1,1155
8,1,-1.093624747,3,21,0,1991,1,0.335,1,1155
8,1,-1.448169765,3,21,0,1990,0,0.235,1,1155
8,1,2.163323026,3,22,0,2010,20,8.7,1,1156
8,1,1.960094784,3,22,0,2006,16,7.1,1,1156
8,1,1.686398954,3,22,0,2002,12,5.4,1,1156
8,1,1.16315081,3,22,0,1999,9,3.2,1,1156
8,1,1.064710737,3,22,0,1997,7,2.9,1,1156
8,1,0.463734016,3,22,0,1995,5,1.59,1,1156
8,1,0.454255272,3,22,0,1993,3,1.575,1,1156
8,1,0.039220713,3,22,0,1992,2,1.04,1,1156
8,1,-0.449416996,3,22,0,1991,1,0.638,1,1156
8,1,-1.771956842,3,22,0,1990,0,0.17,1,1156
8,1,2.332143895,3,23,0,2010,20,10.3,1,1157
8,1,2.014903021,3,23,0,2006,16,7.5,1,1157
8,1,1.648658626,3,23,0,2002,12,5.2,1,1157
8,1,1.10856262,3,23,0,1999,9,3.03,1,1157
8,1,0.845868268,3,23,0,1997,7,2.33,1,1157
8,1,0.296394013,3,23,0,1993,3,1.345,1,1157
8,1,0.09803374,3,23,0,1995,5,1.103,1,1157
8,1,-0.026343975,3,23,0,1992,2,0.974,1,1157
8,1,-0.543004522,3,23,0,1991,1,0.581,1,1157
8,1,-1.290984181,3,23,0,1990,0,0.275,1,1157
8,1,2.128231706,3,24,0,2010,20,8.4,1,1158
8,1,1.871802177,3,24,0,2006,16,6.5,1,1158
8,1,1.360976553,3,24,0,2002,12,3.9,1,1158
8,1,0.815364813,3,24,0,1999,9,2.26,1,1158
8,1,0.518793793,3,24,0,1997,7,1.68,1,1158
8,1,0.129272336,3,24,0,1995,5,1.138,1,1158
8,1,-0.404965233,3,24,0,1993,3,0.667,1,1158
8,1,-0.717439873,3,24,0,1992,2,0.488,1,1158
8,1,-1.061316504,3,24,0,1991,1,0.346,1,1158
8,1,-1.5847453,3,24,0,1990,0,0.205,1,1158
8,1,2.564949357,5,26,0,2010,20,13,1,1160
8,1,2.174751721,5,26,0,2006,16,8.8,1,1160
8,1,2.014903021,5,26,0,2002,12,7.5,1,1160
8,1,1.373715579,5,26,0,1999,9,3.95,1,1160
8,1,-0.092115289,5,26,0,1995,5,0.912,1,1160
8,1,-0.36672528,5,26,0,1991,1,0.693,1,1160
8,1,-0.820980552,5,26,0,1990,0,0.44,1,1160
8,1,2.57261223,5,27,0,2010,20,13.1,1,1161
8,1,2.174751721,5,27,0,2006,16,8.8,1,1161
8,1,1.791759469,5,27,0,2002,12,6,1,1161
8,1,1.217875709,5,27,0,1999,9,3.38,1,1161
8,1,1.043804052,5,27,0,1997,7,2.84,1,1161
8,1,0.347835995,5,27,0,1995,5,1.416,1,1161
8,1,0.249201086,5,27,0,1993,3,1.283,1,1161
8,1,0.094400675,5,27,0,1992,2,1.099,1,1161
8,1,-0.447850825,5,27,0,1991,1,0.639,1,1161
8,1,-1.272965676,5,27,0,1990,0,0.28,1,1161
8,2,2.415913778,7,28,0,2010,20,11.2,1,1162
8,2,2.151762203,7,28,0,2006,16,8.6,1,1162
8,2,1.960094784,7,28,0,2002,12,7.1,1,1162
8,2,1.470175845,7,28,0,1999,9,4.35,1,1162
8,2,1.32175584,7,28,0,1997,7,3.75,1,1162
8,2,0.932164081,7,28,0,1995,5,2.54,1,1162
8,2,0.52235886,7,28,0,1993,3,1.686,1,1162
8,2,0.173953307,7,28,0,1992,2,1.19,1,1162
8,2,-0.277071893,7,28,0,1991,1,0.758,1,1162
8,2,-1.491654877,7,28,0,1990,0,0.225,1,1162
8,1,2.360854001,5,29,0,2010,20,10.6,1,1163
8,1,2.00148,5,29,0,2006,16,7.4,1,1163
8,1,1.871802177,5,29,0,2002,12,6.5,1,1163
8,1,1.337629189,5,29,0,1999,9,3.81,1,1163
8,1,1.00795792,5,29,0,1997,7,2.74,1,1163
8,1,0.355574338,5,29,0,1995,5,1.427,1,1163
8,1,-0.252314929,5,29,0,1993,3,0.777,1,1163
8,1,-1.123930097,5,29,0,1991,1,0.325,1,1163
8,1,-1.514127733,5,29,0,1990,0,0.22,1,1163
8,1,1.974081026,5,30,0,2010,20,7.2,1,1164
8,1,1.824549292,5,30,0,2006,16,6.2,1,1164
8,1,1.568615918,5,30,0,2002,12,4.8,1,1164
8,1,1.205970807,5,30,0,1999,9,3.34,1,1164
8,1,1.050821625,5,30,0,1997,7,2.86,1,1164
8,1,0.326421901,5,30,0,1995,5,1.386,1,1164
8,1,-0.040821995,5,30,0,1993,3,0.96,1,1164
8,1,-0.207024169,5,30,0,1992,2,0.813,1,1164
8,1,-1.231001477,5,30,0,1991,1,0.292,1,1164
8,1,-1.931021537,5,30,0,1990,0,0.145,1,1164
8,1,0.78845736,5,31,0,2010,20,2.2,1,1165
8,1,0.741937345,5,31,0,2006,16,2.1,1,1165
8,1,0.329303747,5,31,0,2002,12,1.39,1,1165
8,1,0,5,31,0,1999,9,1,1,1165
8,1,-0.105360516,5,31,0,1997,7,0.9,1,1165
8,1,-0.182721637,5,31,0,1995,5,0.833,1,1165
8,1,-0.8603831,5,31,0,1993,3,0.423,1,1165
8,1,-1.197328262,5,31,0,1991,1,0.302,1,1165
8,1,-1.248273063,5,31,0,1992,2,0.287,1,1165
8,1,-1.537117251,5,31,0,1990,0,0.215,1,1165
8,1,2.00148,5,32,0,2010,20,7.4,1,1166
8,1,1.547562509,5,32,0,2006,16,4.7,1,1166
8,1,1.280933845,5,32,0,2002,12,3.6,1,1166
8,1,0.58221562,5,32,0,1999,9,1.79,1,1166
8,1,0.385262401,5,32,0,1997,7,1.47,1,1166
8,1,0.355574338,5,32,0,1995,5,1.427,1,1166
8,1,0.09531018,5,32,0,1993,3,1.1,1,1166
8,1,-0.192371893,5,32,0,1992,2,0.825,1,1166
8,1,-0.717439873,5,32,0,1991,1,0.488,1,1166
8,1,-1.427116356,5,32,0,1990,0,0.24,1,1166
8,1,1.740466175,5,33,0,2010,20,5.7,1,1167
8,1,1.335001067,5,33,0,2006,16,3.8,1,1167
8,1,0.832909123,5,33,0,2002,12,2.3,1,1167
8,1,0.593326845,5,33,0,1999,9,1.81,1,1167
8,1,0.104360015,5,33,0,1997,7,1.11,1,1167
8,1,-0.126697653,5,33,0,1995,5,0.881,1,1167
8,1,-0.200892942,5,33,0,1993,3,0.818,1,1167
8,1,-0.291690094,5,33,0,1992,2,0.747,1,1167
8,1,-0.901402119,5,33,0,1991,1,0.406,1,1167
8,1,-1.30933332,5,33,0,1990,0,0.27,1,1167
8,1,2.066862759,5,35,0,2010,20,7.9,1,1169
8,1,1.824549292,5,35,0,2006,16,6.2,1,1169
8,1,1.589235205,5,35,0,2002,12,4.9,1,1169
8,1,1.131402111,5,35,0,1999,9,3.1,1,1169
8,1,0.993251773,5,35,0,1997,7,2.7,1,1169
8,1,0.4272266,5,35,0,1995,5,1.533,1,1169
8,1,-0.089924708,5,35,0,1993,3,0.914,1,1169
8,1,-0.301105093,5,35,0,1992,2,0.74,1,1169
8,1,-0.8603831,5,35,0,1991,1,0.423,1,1169
8,1,-1.560647748,5,35,0,1990,0,0.21,1,1169
8,1,2.240709689,5,36,0,2010,20,9.4,1,1170
8,1,1.960094784,5,36,0,2006,16,7.1,1,1170
8,1,1.677096561,5,36,0,2002,12,5.35,1,1170
8,1,1.141033005,5,36,0,1999,9,3.13,1,1170
8,1,0.4167347,5,36,0,1995,5,1.517,1,1170
8,1,-0.385662481,5,36,0,1993,3,0.68,1,1170
8,1,-0.693147181,5,36,0,1992,2,0.5,1,1170
8,1,-1.272965676,5,36,0,1991,1,0.28,1,1170
8,1,-1.801809805,5,36,0,1990,0,0.165,1,1170
8,1,2.041220329,5,37,0,2010,20,7.7,1,1171
8,1,1.686398954,5,37,0,2006,16,5.4,1,1171
8,1,1.266947603,5,37,0,2002,12,3.55,1,1171
8,1,0.985816795,5,37,0,1999,9,2.68,1,1171
8,1,0.033434776,5,37,0,1995,5,1.034,1,1171
8,1,-0.400477567,5,37,0,1993,3,0.67,1,1171
8,1,-0.96233467,5,37,0,1992,2,0.382,1,1171
8,1,-1.120857898,5,37,0,1991,1,0.326,1,1171
8,1,-1.560647748,5,37,0,1990,0,0.21,1,1171
8,1,2.397895273,5,39,0,2010,20,11,1,1173
8,1,1.808288771,5,39,0,2006,16,6.1,1,1173
8,1,1.252762968,5,39,0,2002,12,3.5,1,1173
8,1,0.993251773,5,39,0,1999,9,2.7,1,1173
8,1,0.727548607,5,39,0,1997,7,2.07,1,1173
8,1,0.36741704,5,39,0,1995,5,1.444,1,1173
8,1,0.074179398,5,39,0,1993,3,1.077,1,1173
8,1,-0.25747623,5,39,0,1992,2,0.773,1,1173
8,1,-1.072944542,5,39,0,1991,1,0.342,1,1173
8,1,-1.63475572,5,39,0,1990,0,0.195,1,1173
8,1,2.104134154,5,40,0,2010,20,8.2,1,1174
8,1,1.686398954,5,40,0,2006,16,5.4,1,1174
8,1,1.193922468,5,40,0,2002,12,3.3,1,1174
8,1,0.765467842,5,40,0,1999,9,2.15,1,1174
8,1,0.598836501,5,40,0,1997,7,1.82,1,1174
8,1,0.282166892,5,40,0,1995,5,1.326,1,1174
8,1,-0.388607991,5,40,0,1993,3,0.678,1,1174
8,1,-0.68319685,5,40,0,1992,2,0.505,1,1174
8,1,-1.105636904,5,40,0,1991,1,0.331,1,1174
8,1,-1.660731207,5,40,0,1990,0,0.19,1,1174
8,1,2.151762203,5,41,0,2010,20,8.6,1,1175
8,1,1.931521412,5,41,0,2006,16,6.9,1,1175
8,1,1.504077397,5,41,0,2002,12,4.5,1,1175
8,1,1.363537374,5,41,0,1999,9,3.91,1,1175
8,1,0.050693114,5,41,0,1995,5,1.052,1,1175
8,1,-0.26918749,5,41,0,1993,3,0.764,1,1175
8,1,-0.798507696,5,41,0,1992,2,0.45,1,1175
8,1,-1.046969056,5,41,0,1991,1,0.351,1,1175
8,1,-1.491654877,5,41,0,1990,0,0.225,1,1175
8,1,2.041220329,5,42,0,2010,20,7.7,1,1176
8,1,1.547562509,5,42,0,2006,16,4.7,1,1176
8,1,1.238374231,5,42,0,2002,12,3.45,1,1176
8,1,0.732367894,5,42,0,1999,9,2.08,1,1176
8,1,0.512823626,5,42,0,1997,7,1.67,1,1176
8,1,0.175632569,5,42,0,1995,5,1.192,1,1176
8,1,-0.560366069,5,42,0,1993,3,0.571,1,1176
8,1,-0.562118918,5,42,0,1992,2,0.57,1,1176
8,1,-0.891598119,5,42,0,1991,1,0.41,1,1176
8,1,-1.771956842,5,42,0,1990,0,0.17,1,1176
8,1,2.292534757,5,43,0,2010,20,9.9,1,1177
8,1,2.054123734,5,43,0,2006,16,7.8,1,1177
8,1,1.740466175,5,43,0,2002,12,5.7,1,1177
8,1,1.16938136,5,43,0,1999,9,3.22,1,1177
8,1,0.985816795,5,43,0,1997,7,2.68,1,1177
8,1,0.427878703,5,43,0,1995,5,1.534,1,1177
8,1,0.004987542,5,43,0,1993,3,1.005,1,1177
8,1,-0.369615455,5,43,0,1991,1,0.691,1,1177
8,1,-1.203972804,5,43,0,1990,0,0.3,1,1177
8,1,2.272125886,5,44,0,2010,20,9.7,1,1178
8,1,1.945910149,5,44,0,2006,16,7,1,1178
8,1,1.526056303,5,44,0,2002,12,4.6,1,1178
8,1,0.862889955,5,44,0,1999,9,2.37,1,1178
8,1,0.615185639,5,44,0,1997,7,1.85,1,1178
8,1,0.264669298,5,44,0,1995,5,1.303,1,1178
8,1,-0.736054682,5,44,0,1991,1,0.479,1,1178
8,1,-0.798507696,5,44,0,1993,3,0.45,1,1178
8,1,-1.46967597,5,44,0,1990,0,0.23,1,1178
8,1,-1.725971729,5,44,0,1992,2,0.178,1,1178
8,1,1.840549633,5,45,0,2010,20,6.3,1,1179
8,1,1.686398954,5,45,0,2006,16,5.4,1,1179
8,1,1.62924054,5,45,0,2002,12,5.1,1,1179
8,1,1.111857515,5,45,0,1999,9,3.04,1,1179
8,1,0.636576829,5,45,0,1997,7,1.89,1,1179
8,1,-0.003004509,5,45,0,1995,5,0.997,1,1179
8,1,-0.381260419,5,45,0,1993,3,0.683,1,1179
8,1,-0.772190388,5,45,0,1992,2,0.462,1,1179
8,1,-1.174414002,5,45,0,1991,1,0.309,1,1179
8,1,-1.660731207,5,45,0,1990,0,0.19,1,1179
8,2,-0.597837001,7,46,0,1997,7,0.55,1,1180
8,2,-0.740238788,7,46,0,1992,2,0.477,1,1180
8,2,-0.770028225,7,46,0,1991,1,0.463,1,1180
8,2,-0.978166136,7,46,0,1995,5,0.376,1,1180
8,2,-1.064210862,7,46,0,1993,3,0.345,1,1180
8,2,-1.123930097,7,46,0,1990,0,0.325,1,1180
8,2,0.993251773,7,47,0,2010,20,2.7,1,1181
8,2,0.832909123,7,47,0,2006,16,2.3,1,1181
8,2,0.385262401,7,47,0,2002,12,1.47,1,1181
8,2,-0.274436846,7,47,0,1999,9,0.76,1,1181
8,2,-0.634878272,7,47,0,1997,7,0.53,1,1181
8,2,-1.064210862,7,47,0,1995,5,0.345,1,1181
8,2,-1.090644119,7,47,0,1992,2,0.336,1,1181
8,2,-1.262308381,7,47,0,1991,1,0.283,1,1181
8,2,-1.63475572,7,47,0,1990,0,0.195,1,1181
8,2,2.501435952,7,48,0,2010,20,12.2,1,1182
8,2,2.128231706,7,48,0,2006,16,8.4,1,1182
8,2,1.774952351,7,48,0,2002,12,5.9,1,1182
8,2,1.373715579,7,48,0,1999,9,3.95,1,1182
8,2,1.029619417,7,48,0,1997,7,2.8,1,1182
8,2,0.627007378,7,48,0,1995,5,1.872,1,1182
8,2,0.372252974,7,48,0,1993,3,1.451,1,1182
8,2,0.026641931,7,48,0,1992,2,1.027,1,1182
8,2,-0.40947313,7,48,0,1991,1,0.664,1,1182
8,2,-1.560647748,7,48,0,1990,0,0.21,1,1182
8,2,2.406945108,7,49,0,2010,20,11.1,1,1183
8,2,2.151762203,7,49,0,2006,16,8.6,1,1183
8,2,1.887069649,7,49,0,2002,12,6.6,1,1183
8,2,1.337629189,7,49,0,1999,9,3.81,1,1183
8,2,1.178654996,7,49,0,1997,7,3.25,1,1183
8,2,0.732848547,7,49,0,1995,5,2.081,1,1183
8,2,0.090754363,7,49,0,1993,3,1.095,1,1183
8,2,-0.093212382,7,49,0,1992,2,0.911,1,1183
8,2,-1.537117251,7,49,0,1990,0,0.215,1,1183
8,2,2.468099531,7,50,0,2010,20,11.8,1,1184
8,2,2.272125886,7,50,0,2006,16,9.7,1,1184
8,2,1.686398954,7,50,0,2002,12,5.4,1,1184
8,2,1.297463147,7,50,0,1999,9,3.66,1,1184
8,2,0.086177696,7,50,0,1993,3,1.09,1,1184
8,2,-0.544727175,7,50,0,1992,2,0.58,1,1184
8,2,-0.733969175,7,50,0,1991,1,0.48,1,1184
8,2,-1.514127733,7,50,0,1990,0,0.22,1,1184
8,2,2.549445171,7,52,0,2010,20,12.8,1,1186
8,2,1.945910149,7,52,0,2006,16,7,1,1186
8,2,1.589235205,7,52,0,2002,12,4.9,1,1186
8,2,0.943905899,7,52,0,1999,9,2.57,1,1186
8,2,0.797507196,7,52,0,1997,7,2.22,1,1186
8,2,0.263901544,7,52,0,1995,5,1.302,1,1186
8,2,-0.118783536,7,52,0,1993,3,0.888,1,1186
8,2,-0.667479434,7,52,0,1992,2,0.513,1,1186
8,2,-0.957112726,7,52,0,1991,1,0.384,1,1186
8,2,-1.609437912,7,52,0,1990,0,0.2,1,1186
8,2,2.397895273,7,53,0,2010,20,11,1,1187
8,2,1.887069649,7,53,0,2006,16,6.6,1,1187
8,2,1.360976553,7,53,0,2002,12,3.9,1,1187
8,2,0.717839793,7,53,0,1999,9,2.05,1,1187
8,2,0.476234179,7,53,0,1997,7,1.61,1,1187
8,2,0.150142658,7,53,0,1995,5,1.162,1,1187
8,2,-0.42159449,7,53,0,1993,3,0.656,1,1187
8,2,-1.010601411,7,53,0,1992,2,0.364,1,1187
8,2,-1.078809661,7,53,0,1991,1,0.34,1,1187
8,2,-1.63475572,7,53,0,1990,0,0.195,1,1187
8,2,2.517696473,7,54,0,2010,20,12.4,1,1188
8,2,2.116255515,7,54,0,2006,16,8.3,1,1188
8,2,1.648658626,7,54,0,2002,12,5.2,1,1188
8,2,1.101940079,7,54,0,1999,9,3.01,1,1188
8,2,0.989541194,7,54,0,1997,7,2.69,1,1188
8,2,0.243730185,7,54,0,1995,5,1.276,1,1188
8,2,-0.085557888,7,54,0,1993,3,0.918,1,1188
8,2,-0.594207233,7,54,0,1992,2,0.552,1,1188
8,2,-0.972861083,7,54,0,1991,1,0.378,1,1188
8,2,-1.237874356,7,54,0,1990,0,0.29,1,1188
8,2,1.410986974,7,55,0,2010,20,4.1,1,1189
8,2,0.832909123,7,55,0,2006,16,2.3,1,1189
8,2,0.262364264,7,55,0,2002,12,1.3,1,1189
8,2,-0.127833372,7,55,0,1999,9,0.88,1,1189
8,2,-0.261364764,7,55,0,1997,7,0.77,1,1189
8,2,-0.510825624,7,55,0,1995,5,0.6,1,1189
8,2,-0.913793852,7,55,0,1991,1,0.401,1,1189
8,2,-1.272965676,7,55,0,1990,0,0.28,1,1189
8,2,-1.443923474,7,55,0,1993,3,0.236,1,1189
8,2,-2.385966702,7,55,0,1992,2,0.092,1,1189
8,2,2.517696473,7,56,0,2010,20,12.4,1,1190
