"","X","distschNum","year08","districtType","MathAvgScore","MonPerChild","schoolName","schPctnonw","schPctsped","schPctfree","city","urban"
"1029",1029,"Dtype 1 Dnum 625 Snum 491",1,1,655.3,11882.20811,"HIGHLAND PARK ELEMENTARY",0.565217391,0.217391304,0.52173913,"St. Paul",1
"1030",1030,"Dtype 1 Dnum 625 Snum 491",2,1,659,11733.05752,"HIGHLAND PARK ELEMENTARY",0.565217391,0.217391304,0.52173913,"St. Paul",1
"1031",1031,"Dtype 1 Dnum 625 Snum 493",0,1,645.8,11593.87694,"HILL MONTESSORI",0.543478261,0.152173913,0.369565217,"St. Paul",1
"1032",1032,"Dtype 1 Dnum 625 Snum 493",1,1,647.8,11882.20811,"HILL MONTESSORI",0.543478261,0.152173913,0.369565217,"St. Paul",1
"1033",1033,"Dtype 1 Dnum 625 Snum 493",2,1,650.4,11733.05752,"HILL MONTESSORI",0.543478261,0.152173913,0.369565217,"St. Paul",1
"1034",1034,"Dtype 1 Dnum 625 Snum 494",0,1,663.9,11593.87694,"CAPITOL HILL MAGNET/RONDO",0.341666667,0.041666667,0.25,"St. Paul",1
"1035",1035,"Dtype 1 Dnum 625 Snum 494",1,1,662.8,11882.20811,"CAPITOL HILL MAGNET/RONDO",0.341666667,0.041666667,0.25,"St. Paul",1
"1036",1036,"Dtype 1 Dnum 625 Snum 494",2,1,664.7,11733.05752,"CAPITOL HILL MAGNET/RONDO",0.341666667,0.041666667,0.25,"St. Paul",1
"1037",1037,"Dtype 1 Dnum 625 Snum 496",0,1,649.2,11593.87694,"HIGHWOOD HILLS ELEMENTARY",0.84,0.12,0.76,"St. Paul",1
"1038",1038,"Dtype 1 Dnum 625 Snum 496",1,1,639.4,11882.20811,"HIGHWOOD HILLS ELEMENTARY",0.84,0.12,0.76,"St. Paul",1
"1039",1039,"Dtype 1 Dnum 625 Snum 496",2,1,650.9,11733.05752,"HIGHWOOD HILLS ELEMENTARY",0.84,0.12,0.76,"St. Paul",1
"1040",1040,"Dtype 1 Dnum 625 Snum 50",0,1,640.4,11593.87694,"OPEN WORLD LEARNING COMMUNITY",0.923076923,0.076923077,0.961538462,"St. Paul",1
"1041",1041,"Dtype 1 Dnum 625 Snum 50",1,1,652.6,11882.20811,"OPEN WORLD LEARNING COMMUNITY",0.923076923,0.076923077,0.961538462,"St. Paul",1
"1042",1042,"Dtype 1 Dnum 625 Snum 50",2,1,651.7,11733.05752,"OPEN WORLD LEARNING COMMUNITY",0.923076923,0.076923077,0.961538462,"St. Paul",1
"1043",1043,"Dtype 1 Dnum 625 Snum 500",0,1,647.8,11593.87694,"JACKSON MAGNET ELEMENTARY",0.958333333,0.083333333,1,"St. Paul",1
"1044",1044,"Dtype 1 Dnum 625 Snum 500",1,1,653.1,11882.20811,"JACKSON MAGNET ELEMENTARY",0.958333333,0.083333333,1,"St. Paul",1
"1045",1045,"Dtype 1 Dnum 625 Snum 500",2,1,656.9,11733.05752,"JACKSON MAGNET ELEMENTARY",0.958333333,0.083333333,1,"St. Paul",1
"1046",1046,"Dtype 1 Dnum 625 Snum 512",0,1,643.5,11593.87694,"LONGFELLOW MAGNET ELEMENTARY",0.909090909,0.272727273,1,"St. Paul",1
"1047",1047,"Dtype 1 Dnum 625 Snum 512",1,1,631.1,11882.20811,"LONGFELLOW MAGNET ELEMENTARY",0.909090909,0.272727273,1,"St. Paul",1
"1048",1048,"Dtype 1 Dnum 625 Snum 512",2,1,639,11733.05752,"LONGFELLOW MAGNET ELEMENTARY",0.909090909,0.272727273,1,"St. Paul",1
"1049",1049,"Dtype 1 Dnum 625 Snum 518",0,1,655,11593.87694,"HORACE MANN SCHOOL",0.230769231,0.102564103,0.256410256,"St. Paul",1
"1050",1050,"Dtype 1 Dnum 625 Snum 518",1,1,658.1,11882.20811,"HORACE MANN SCHOOL",0.230769231,0.102564103,0.256410256,"St. Paul",1
"1051",1051,"Dtype 1 Dnum 625 Snum 518",2,1,660.9,11733.05752,"HORACE MANN SCHOOL",0.230769231,0.102564103,0.256410256,"St. Paul",1
"1052",1052,"Dtype 1 Dnum 625 Snum 524",0,1,641.7,11593.87694,"MAXFIELD MAGNET ELEMENTARY",0.970588235,0.117647059,0.970588235,"St. Paul",1
"1053",1053,"Dtype 1 Dnum 625 Snum 524",1,1,640.3,11882.20811,"MAXFIELD MAGNET ELEMENTARY",0.970588235,0.117647059,0.970588235,"St. Paul",1
"1054",1054,"Dtype 1 Dnum 625 Snum 524",2,1,642.1,11733.05752,"MAXFIELD MAGNET ELEMENTARY",0.970588235,0.117647059,0.970588235,"St. Paul",1
"1055",1055,"Dtype 1 Dnum 625 Snum 527",0,1,647.9,11593.87694,"MISSISSIPPI MAGNET ELEMENTARY",0.95890411,0.164383562,0.95890411,"St. Paul",1
"1056",1056,"Dtype 1 Dnum 625 Snum 527",1,1,644,11882.20811,"MISSISSIPPI MAGNET ELEMENTARY",0.95890411,0.164383562,0.95890411,"St. Paul",1
"1057",1057,"Dtype 1 Dnum 625 Snum 527",2,1,645,11733.05752,"MISSISSIPPI MAGNET ELEMENTARY",0.95890411,0.164383562,0.95890411,"St. Paul",1
"1058",1058,"Dtype 1 Dnum 625 Snum 528",0,1,647.7,11593.87694,"LINWOOD MONROE ARTS PLUS UPPER",0.643678161,0.137931034,0.67816092,"St. Paul",1
"1059",1059,"Dtype 1 Dnum 625 Snum 528",1,1,652.8,11882.20811,"LINWOOD MONROE ARTS PLUS UPPER",0.643678161,0.137931034,0.67816092,"St. Paul",1
"1060",1060,"Dtype 1 Dnum 625 Snum 528",2,1,656.9,11733.05752,"LINWOOD MONROE ARTS PLUS UPPER",0.643678161,0.137931034,0.67816092,"St. Paul",1
"1061",1061,"Dtype 1 Dnum 625 Snum 530",0,1,651.2,11593.87694,"WORLD CULTURES MAGNET/MNDS PRK.",0.975,0.125,0.9,"St. Paul",1
"1062",1062,"Dtype 1 Dnum 625 Snum 530",1,1,643.3,11882.20811,"WORLD CULTURES MAGNET/MNDS PRK.",0.975,0.125,0.9,"St. Paul",1
"1063",1063,"Dtype 1 Dnum 625 Snum 530",2,1,649,11733.05752,"WORLD CULTURES MAGNET/MNDS PRK.",0.975,0.125,0.9,"St. Paul",1
"1064",1064,"Dtype 1 Dnum 625 Snum 533",0,1,648.5,11593.87694,"NOKOMIS MONTESSORI/MAGNET",0.542857143,0.171428571,0.628571429,"St. Paul",1
"1065",1065,"Dtype 1 Dnum 625 Snum 533",1,1,650.1,11882.20811,"NOKOMIS MONTESSORI/MAGNET",0.542857143,0.171428571,0.628571429,"St. Paul",1
"1066",1066,"Dtype 1 Dnum 625 Snum 533",2,1,658,11733.05752,"NOKOMIS MONTESSORI/MAGNET",0.542857143,0.171428571,0.628571429,"St. Paul",1
"1067",1067,"Dtype 1 Dnum 625 Snum 536",0,1,647.1,11593.87694,"NORTH END ELEMENTARY",0.861111111,0.166666667,0.944444444,"St. Paul",1
"1068",1068,"Dtype 1 Dnum 625 Snum 536",1,1,645.2,11882.20811,"NORTH END ELEMENTARY",0.861111111,0.166666667,0.944444444,"St. Paul",1
"1069",1069,"Dtype 1 Dnum 625 Snum 536",2,1,646.8,11733.05752,"NORTH END ELEMENTARY",0.861111111,0.166666667,0.944444444,"St. Paul",1
"1070",1070,"Dtype 1 Dnum 625 Snum 541",0,1,646.6,11593.87694,"PHALEN HMONG STUDIES&CORE KNOWLEDGE",0.971014493,0.217391304,0.956521739,"St. Paul",1
"1071",1071,"Dtype 1 Dnum 625 Snum 541",1,1,642.3,11882.20811,"PHALEN HMONG STUDIES&CORE KNOWLEDGE",0.971014493,0.217391304,0.956521739,"St. Paul",1
"1072",1072,"Dtype 1 Dnum 625 Snum 541",2,1,648.1,11733.05752,"PHALEN HMONG STUDIES&CORE KNOWLEDGE",0.971014493,0.217391304,0.956521739,"St. Paul",1
"1073",1073,"Dtype 1 Dnum 625 Snum 542",0,1,647.7,11593.87694,"PROSPERITY HEIGHTS ELEMENTARY",0.794117647,0.176470588,0.911764706,"St. Paul",1
"1074",1074,"Dtype 1 Dnum 625 Snum 542",1,1,649.1,11882.20811,"PROSPERITY HEIGHTS ELEMENTARY",0.794117647,0.176470588,0.911764706,"St. Paul",1
"1075",1075,"Dtype 1 Dnum 625 Snum 542",2,1,651.6,11733.05752,"PROSPERITY HEIGHTS ELEMENTARY",0.794117647,0.176470588,0.911764706,"St. Paul",1
"1076",1076,"Dtype 1 Dnum 625 Snum 545",0,1,654.4,11593.87694,"RANDOLPH HEIGHTS ELEMENTARY",0.219512195,0.097560976,0.268292683,"St. Paul",1
"1077",1077,"Dtype 1 Dnum 625 Snum 545",1,1,652.7,11882.20811,"RANDOLPH HEIGHTS ELEMENTARY",0.219512195,0.097560976,0.268292683,"St. Paul",1
"1078",1078,"Dtype 1 Dnum 625 Snum 545",2,1,663.1,11733.05752,"RANDOLPH HEIGHTS ELEMENTARY",0.219512195,0.097560976,0.268292683,"St. Paul",1
"1079",1079,"Dtype 1 Dnum 625 Snum 551",1,1,642.7,11882.20811,"RIVERVIEW MAGNET ELEMENTARY",0.85,0.2,1,"St. Paul",1
"1080",1080,"Dtype 1 Dnum 625 Snum 551",2,1,647.5,11733.05752,"RIVERVIEW MAGNET ELEMENTARY",0.85,0.2,1,"St. Paul",1
"1081",1081,"Dtype 1 Dnum 625 Snum 552",0,1,640.8,11593.87694,"PAUL & SHEILA WELLSTONE ELEMENTARY",0.945945946,0.351351351,0.918918919,"St. Paul",1
"1082",1082,"Dtype 1 Dnum 625 Snum 552",1,1,650.9,11882.20811,"PAUL & SHEILA WELLSTONE ELEMENTARY",0.945945946,0.351351351,0.918918919,"St. Paul",1
"1083",1083,"Dtype 1 Dnum 625 Snum 552",2,1,643.9,11733.05752,"PAUL & SHEILA WELLSTONE ELEMENTARY",0.945945946,0.351351351,0.918918919,"St. Paul",1
"1084",1084,"Dtype 1 Dnum 625 Snum 554",0,1,637.1,11593.87694,"ROOSEVELT MAGNET ELEMENTARY",0.931818182,0.113636364,0.931818182,"St. Paul",1
"1085",1085,"Dtype 1 Dnum 625 Snum 554",1,1,641.9,11882.20811,"ROOSEVELT MAGNET ELEMENTARY",0.931818182,0.113636364,0.931818182,"St. Paul",1
"1086",1086,"Dtype 1 Dnum 625 Snum 554",2,1,642.7,11733.05752,"ROOSEVELT MAGNET ELEMENTARY",0.931818182,0.113636364,0.931818182,"St. Paul",1
"1087",1087,"Dtype 1 Dnum 625 Snum 557",0,1,662.4,11593.87694,"ST. ANTHONY PARK ELEMENTARY",0.173076923,0.057692308,0.211538462,"St. Paul",1
"1088",1088,"Dtype 1 Dnum 625 Snum 557",1,1,663.9,11882.20811,"ST. ANTHONY PARK ELEMENTARY",0.173076923,0.057692308,0.211538462,"St. Paul",1
"1089",1089,"Dtype 1 Dnum 625 Snum 557",2,1,669.1,11733.05752,"ST. ANTHONY PARK ELEMENTARY",0.173076923,0.057692308,0.211538462,"St. Paul",1
"1090",1090,"Dtype 1 Dnum 625 Snum 563",0,1,655,11593.87694,"SHERIDAN ELEMENTARY",0.658536585,0.12195122,0.829268293,"St. Paul",1
"1091",1091,"Dtype 1 Dnum 625 Snum 563",1,1,654.6,11882.20811,"SHERIDAN ELEMENTARY",0.658536585,0.12195122,0.829268293,"St. Paul",1
"1092",1092,"Dtype 1 Dnum 625 Snum 563",2,1,645.4,11733.05752,"SHERIDAN ELEMENTARY",0.658536585,0.12195122,0.829268293,"St. Paul",1
"1093",1093,"Dtype 1 Dnum 625 Snum 578",0,1,643.5,11593.87694,"OBAMA SERVICE LEARNING ELEMENTARY",0.967391304,0.130434783,0.945652174,"St. Paul",1
"1094",1094,"Dtype 1 Dnum 625 Snum 578",1,1,638.4,11882.20811,"OBAMA SERVICE LEARNING ELEMENTARY",0.967391304,0.130434783,0.945652174,"St. Paul",1
"1095",1095,"Dtype 1 Dnum 625 Snum 578",2,1,642.7,11733.05752,"OBAMA SERVICE LEARNING ELEMENTARY",0.967391304,0.130434783,0.945652174,"St. Paul",1
"1096",1096,"Dtype 1 Dnum 625 Snum 579",0,1,640.9,11593.87694,"AMERICAN INDIAN/MOUNDS PARK",0.868421053,0.342105263,1,"St. Paul",1
"1097",1097,"Dtype 1 Dnum 625 Snum 579",1,1,650,11882.20811,"AMERICAN INDIAN/MOUNDS PARK",0.868421053,0.342105263,1,"St. Paul",1
"1098",1098,"Dtype 1 Dnum 625 Snum 579",2,1,646.1,11733.05752,"AMERICAN INDIAN/MOUNDS PARK",0.868421053,0.342105263,1,"St. Paul",1
"1099",1099,"Dtype 1 Dnum 628 Snum 11",0,1,653.1,10164.01265,"RED LAKE COUNTY CENTRAL ELEMENTARY",0.029411765,0.147058824,0.676470588,"Plummer",0
"1100",1100,"Dtype 1 Dnum 628 Snum 11",1,1,657.1,10739.54485,"RED LAKE COUNTY CENTRAL ELEMENTARY",0.029411765,0.147058824,0.676470588,"Plummer",0
"1101",1101,"Dtype 1 Dnum 628 Snum 11",2,1,656.4,10677.51481,"RED LAKE COUNTY CENTRAL ELEMENTARY",0.029411765,0.147058824,0.676470588,"Plummer",0
"1102",1102,"Dtype 1 Dnum 630 Snum 10",0,1,656,10044.89503,"J.A. HUGHES ELEMENTARY",0.166666667,0.083333333,0.416666667,"Red Lake Falls",0
"1103",1103,"Dtype 1 Dnum 630 Snum 10",1,1,647.2,10090.03882,"J.A. HUGHES ELEMENTARY",0.166666667,0.083333333,0.416666667,"Red Lake Falls",0
"1104",1104,"Dtype 1 Dnum 630 Snum 10",2,1,653.1,10595.1228,"J.A. HUGHES ELEMENTARY",0.166666667,0.083333333,0.416666667,"Red Lake Falls",0
"1105",1105,"Dtype 1 Dnum 635 Snum 1",0,1,660.2,9784.883832,"MILROY ELEMENTARY",0,0.2,0.2,"Milroy",0
"1106",1106,"Dtype 1 Dnum 635 Snum 1",1,1,647.4,10532.10252,"MILROY ELEMENTARY",0,0.2,0.2,"Milroy",0
"1107",1107,"Dtype 1 Dnum 640 Snum 10",0,1,653.6,8442.825076,"WABASSO ELEMENTARY",0,0.125,0.416666667,"Wabasso",0
"1108",1108,"Dtype 1 Dnum 640 Snum 10",1,1,656.1,8995.85499,"WABASSO ELEMENTARY",0,0.125,0.416666667,"Wabasso",0
"1109",1109,"Dtype 1 Dnum 640 Snum 10",2,1,661.8,8840.250548,"WABASSO ELEMENTARY",0,0.125,0.416666667,"Wabasso",0
"1110",1110,"Dtype 1 Dnum 656 Snum 70",0,1,650.8,8532.609406,"FARIBAULT MIDDLE",0.140425532,0.110638298,0.4,"Faribault",1
"1111",1111,"Dtype 1 Dnum 656 Snum 70",1,1,650.8,8849.522452,"FARIBAULT MIDDLE",0.140425532,0.110638298,0.4,"Faribault",1
"1112",1112,"Dtype 1 Dnum 656 Snum 70",2,1,654.8,8869.273759,"FARIBAULT MIDDLE",0.140425532,0.110638298,0.4,"Faribault",1
"1113",1113,"Dtype 1 Dnum 659 Snum 2",0,1,656.5,8986.671466,"NORTHFIELD MIDDLE",0.103942652,0.121863799,0.103942652,"Northfield",1
"1114",1114,"Dtype 1 Dnum 659 Snum 2",1,1,657.2,9214.864818,"NORTHFIELD MIDDLE",0.103942652,0.121863799,0.103942652,"Northfield",1
"1115",1115,"Dtype 1 Dnum 659 Snum 2",2,1,658.6,9177.936295,"NORTHFIELD MIDDLE",0.103942652,0.121863799,0.103942652,"Northfield",1
"1116",1116,"Dtype 1 Dnum 671 Snum 10",0,1,656.5,8792.143298,"HILLS-BEAVER CREEK ELEMENTARY",0,0.142857143,0.476190476,"Hills",0
"1117",1117,"Dtype 1 Dnum 671 Snum 10",1,1,659,8815.162456,"HILLS-BEAVER CREEK ELEMENTARY",0,0.142857143,0.476190476,"Hills",0
"1118",1118,"Dtype 1 Dnum 671 Snum 10",2,1,658.7,8862.878968,"HILLS-BEAVER CREEK ELEMENTARY",0,0.142857143,0.476190476,"Hills",0
"1119",1119,"Dtype 1 Dnum 676 Snum 10",0,1,654.2,9980.309952,"BADGER ELEMENTARY",0.074074074,0.074074074,0.62962963,"Badger",0
"1120",1120,"Dtype 1 Dnum 676 Snum 10",1,1,650.4,9865.517574,"BADGER ELEMENTARY",0.074074074,0.074074074,0.62962963,"Badger",0
"1121",1121,"Dtype 1 Dnum 676 Snum 10",2,1,652.9,9845.207271,"BADGER ELEMENTARY",0.074074074,0.074074074,0.62962963,"Badger",0
"1122",1122,"Dtype 1 Dnum 682 Snum 10",0,1,657,8285.760778,"ROSEAU ELEMENTARY",0,0.170454545,0.295454545,"Roseau",1
"1123",1123,"Dtype 1 Dnum 682 Snum 10",1,1,655.6,8357.262405,"ROSEAU ELEMENTARY",0,0.170454545,0.295454545,"Roseau",1
"1124",1124,"Dtype 1 Dnum 682 Snum 10",2,1,658.2,8225.349893,"ROSEAU ELEMENTARY",0,0.170454545,0.295454545,"Roseau",1
"1125",1125,"Dtype 1 Dnum 690 Snum 60",2,1,659.3,8774.745889,"WARROAD UPPER ELEMENTARY (3-6)",0.208333333,0.138888889,0.430555556,"Warroad",0
"1126",1126,"Dtype 1 Dnum 695 Snum 301",0,1,651.3,8820.555995,"CHISHOLM ELEMENTARY",0.086956522,0.152173913,0.47826087,"Chisholm",1
"1127",1127,"Dtype 1 Dnum 695 Snum 301",1,1,649.7,8857.044527,"CHISHOLM ELEMENTARY",0.086956522,0.152173913,0.47826087,"Chisholm",1
"1128",1128,"Dtype 1 Dnum 695 Snum 301",2,1,650.8,8807.400439,"CHISHOLM ELEMENTARY",0.086956522,0.152173913,0.47826087,"Chisholm",1
"1129",1129,"Dtype 1 Dnum 696 Snum 2",0,1,655.1,9580.633994,"WASHINGTON ELEMENTARY",0.083333333,0.111111111,0.416666667,"Ely",1
"1130",1130,"Dtype 1 Dnum 696 Snum 2",1,1,652.5,9333.304037,"WASHINGTON ELEMENTARY",0.083333333,0.111111111,0.416666667,"Ely",1
"1131",1131,"Dtype 1 Dnum 696 Snum 2",2,1,654.8,9474.651289,"WASHINGTON ELEMENTARY",0.083333333,0.111111111,0.416666667,"Ely",1
"1132",1132,"Dtype 1 Dnum 698 Snum 10",0,1,652.8,8977.022816,"FLOODWOOD ELEMENTARY",0,0.125,0.458333333,"Floodwood",0
"1133",1133,"Dtype 1 Dnum 698 Snum 10",1,1,653.8,9323.523789,"FLOODWOOD ELEMENTARY",0,0.125,0.458333333,"Floodwood",0
"1134",1134,"Dtype 1 Dnum 698 Snum 10",2,1,656.6,9140.803647,"FLOODWOOD ELEMENTARY",0,0.125,0.458333333,"Floodwood",0
"1135",1135,"Dtype 1 Dnum 700 Snum 15",0,1,655,7341.22436,"HERMANTOWN MIDDLE",0.069767442,0.063953488,0.127906977,"Hermantown",1
"1136",1136,"Dtype 1 Dnum 700 Snum 15",1,1,657.1,7480.050513,"HERMANTOWN MIDDLE",0.069767442,0.063953488,0.127906977,"Hermantown",1
"1137",1137,"Dtype 1 Dnum 700 Snum 15",2,1,658.9,7364.670752,"HERMANTOWN MIDDLE",0.069767442,0.063953488,0.127906977,"Hermantown",1
"1138",1138,"Dtype 1 Dnum 701 Snum 310",0,1,646.7,8233.772057,"LINCOLN ELEMENTARY",0.071428571,0.142857143,0.452380952,"St. Cloud",1
"1139",1139,"Dtype 1 Dnum 701 Snum 310",1,1,648.9,8551.946589,"LINCOLN ELEMENTARY",0.071428571,0.142857143,0.452380952,"St. Cloud",1
"1140",1140,"Dtype 1 Dnum 701 Snum 310",2,1,652.7,8371.213262,"LINCOLN ELEMENTARY",0.071428571,0.142857143,0.452380952,"St. Cloud",1
"1141",1141,"Dtype 1 Dnum 704 Snum 2",0,1,651.1,7722.402926,"A.I. JEDLICKA MIDDLE SCHOOL",0.016,0.104,0.232,"Duluth",1
"1142",1142,"Dtype 1 Dnum 704 Snum 2",1,1,650.3,7720.390829,"A.I. JEDLICKA MIDDLE SCHOOL",0.016,0.104,0.232,"Duluth",1
"1143",1143,"Dtype 1 Dnum 704 Snum 2",2,1,653.9,7653.490685,"A.I. JEDLICKA MIDDLE SCHOOL",0.016,0.104,0.232,"Duluth",1
"1144",1144,"Dtype 1 Dnum 706 Snum 30",0,1,651.2,8775.38976,"ROOSEVELT ELEMENTARY",0.172413793,0.086206897,0.422413793,"Virginia",1
"1145",1145,"Dtype 1 Dnum 706 Snum 30",1,1,654.1,9111.761215,"ROOSEVELT ELEMENTARY",0.172413793,0.086206897,0.422413793,"Virginia",1
"1146",1146,"Dtype 1 Dnum 706 Snum 30",2,1,652.6,8768.852814,"ROOSEVELT ELEMENTARY",0.172413793,0.086206897,0.422413793,"Virginia",1
"1147",1147,"Dtype 1 Dnum 707 Snum 1",1,1,650.5,11276.94072,"NETT LAKE ELEMENTARY",0,0.25,0.75,"Orr",0
"1148",1148,"Dtype 1 Dnum 707 Snum 1",2,1,648.7,10929.93812,"NETT LAKE ELEMENTARY",0,0.25,0.75,"Orr",0
"1149",1149,"Dtype 1 Dnum 709 Snum 225",0,1,650.7,9330.239418,"MORGAN PARK MIDDLE",0.260683761,0.132478632,0.679487179,"Duluth",1
"1150",1150,"Dtype 1 Dnum 709 Snum 225",1,1,644.3,9815.534711,"MORGAN PARK MIDDLE",0.260683761,0.132478632,0.679487179,"Duluth",1
"1151",1151,"Dtype 1 Dnum 709 Snum 225",2,1,644.8,9847.004374,"MORGAN PARK MIDDLE",0.260683761,0.132478632,0.679487179,"Duluth",1
"1152",1152,"Dtype 1 Dnum 709 Snum 335",0,1,647.9,9330.239418,"WOODLAND MIDDLE",0.102564103,0.048433048,0.264957265,"Duluth",1
"1153",1153,"Dtype 1 Dnum 709 Snum 335",1,1,645.6,9815.534711,"WOODLAND MIDDLE",0.102564103,0.048433048,0.264957265,"Duluth",1
"1154",1154,"Dtype 1 Dnum 709 Snum 335",2,1,652.5,9847.004374,"WOODLAND MIDDLE",0.102564103,0.048433048,0.264957265,"Duluth",1
"1155",1155,"Dtype 1 Dnum 709 Snum 81",0,1,626.3,9330.239418,"MERRITT CREEK ACADEMY",0.428571429,0.428571429,0.714285714,"Duluth",1
"1156",1156,"Dtype 1 Dnum 709 Snum 81",1,1,622.3,9815.534711,"MERRITT CREEK ACADEMY",0.428571429,0.428571429,0.714285714,"Duluth",1
"1157",1157,"Dtype 1 Dnum 712 Snum 1",0,1,652.8,9301.149247,"MERRITT ELEMENTARY",0.023809524,0.166666667,0.523809524,"Mountain Iron",1
"1158",1158,"Dtype 1 Dnum 712 Snum 1",1,1,655.4,9460.338876,"MERRITT ELEMENTARY",0.023809524,0.166666667,0.523809524,"Mountain Iron",1
"1159",1159,"Dtype 1 Dnum 712 Snum 1",2,1,654.2,9451.81385,"MERRITT ELEMENTARY",0.023809524,0.166666667,0.523809524,"Mountain Iron",1
"1160",1160,"Dtype 1 Dnum 716 Snum 11",0,1,647.6,7581.39954,"OAK CREST ELEMENTARY",0.058823529,0.100840336,0.201680672,"Belle Plain",1
"1161",1161,"Dtype 1 Dnum 716 Snum 11",1,1,648.1,8140.394224,"OAK CREST ELEMENTARY",0.058823529,0.100840336,0.201680672,"Belle Plain",1
"1162",1162,"Dtype 1 Dnum 716 Snum 11",2,1,659.4,8088.445076,"OAK CREST ELEMENTARY",0.058823529,0.100840336,0.201680672,"Belle Plain",1
"1163",1163,"Dtype 1 Dnum 717 Snum 128",0,1,649.9,7769.038252,"JORDAN MIDDLE",0.028571429,0.185714286,0.264285714,"Jordan",1
"1164",1164,"Dtype 1 Dnum 717 Snum 128",1,1,651.4,7791.264313,"JORDAN MIDDLE",0.028571429,0.185714286,0.264285714,"Jordan",1
"1165",1165,"Dtype 1 Dnum 717 Snum 128",2,1,653.7,7721.527149,"JORDAN MIDDLE",0.028571429,0.185714286,0.264285714,"Jordan",1
"1166",1166,"Dtype 1 Dnum 719 Snum 20",0,1,656.8,8215.068423,"HIDDEN OAKS MIDDLE SCHOOL",0.089456869,0.102236422,0.102236422,"Prior Lake",1
"1167",1167,"Dtype 1 Dnum 719 Snum 20",1,1,653.1,8359.223367,"HIDDEN OAKS MIDDLE SCHOOL",0.089456869,0.102236422,0.102236422,"Prior Lake",1
"1168",1168,"Dtype 1 Dnum 719 Snum 20",2,1,660.7,8557.209854,"HIDDEN OAKS MIDDLE SCHOOL",0.089456869,0.102236422,0.102236422,"Prior Lake",1
"1169",1169,"Dtype 1 Dnum 719 Snum 21",0,1,657.3,8215.068423,"TWIN OAKS MIDDLE SCHOOL",0.129032258,0.112903226,0.112903226,"Prior Lake",1
"1170",1170,"Dtype 1 Dnum 719 Snum 21",1,1,654.2,8359.223367,"TWIN OAKS MIDDLE SCHOOL",0.129032258,0.112903226,0.112903226,"Prior Lake",1
"1171",1171,"Dtype 1 Dnum 719 Snum 21",2,1,654.5,8557.209854,"TWIN OAKS MIDDLE SCHOOL",0.129032258,0.112903226,0.112903226,"Prior Lake",1
"1172",1172,"Dtype 1 Dnum 720 Snum 85",0,1,653.9,8468.756656,"SHAKOPEE MIDDLE SCHOOL",0.257831325,0.103614458,0.257831325,"Shakopee",1
"1173",1173,"Dtype 1 Dnum 720 Snum 85",1,1,655.2,8699.607808,"SHAKOPEE MIDDLE SCHOOL",0.257831325,0.103614458,0.257831325,"Shakopee",1
"1174",1174,"Dtype 1 Dnum 720 Snum 85",2,1,658.7,8612.562735,"SHAKOPEE MIDDLE SCHOOL",0.257831325,0.103614458,0.257831325,"Shakopee",1
"1175",1175,"Dtype 1 Dnum 721 Snum 111",0,1,654.2,7810.334935,"NEW PRAGUE MIDDLE SCHOOL",0.018050542,0.097472924,0.155234657,"New Prague",1
"1176",1176,"Dtype 1 Dnum 721 Snum 111",1,1,655.5,8290.622371,"NEW PRAGUE MIDDLE SCHOOL",0.018050542,0.097472924,0.155234657,"New Prague",1
"1177",1177,"Dtype 1 Dnum 721 Snum 111",2,1,658.5,8209.325348,"NEW PRAGUE MIDDLE SCHOOL",0.018050542,0.097472924,0.155234657,"New Prague",1
"1178",1178,"Dtype 1 Dnum 726 Snum 30",0,1,656.5,7837.75617,"BECKER MIDDLE",0.033898305,0.131355932,0.173728814,"Becker",1
"1179",1179,"Dtype 1 Dnum 726 Snum 30",1,1,654.1,7979.654957,"BECKER MIDDLE",0.033898305,0.131355932,0.173728814,"Becker",1
"1180",1180,"Dtype 1 Dnum 726 Snum 30",2,1,656.9,7976.501274,"BECKER MIDDLE",0.033898305,0.131355932,0.173728814,"Becker",1
"1181",1181,"Dtype 1 Dnum 727 Snum 30",0,1,652.4,7343.581551,"BIG LAKE MIDDLE SCHOOL",0.116465863,0.088353414,0.317269076,"Big Lake",1
"1182",1182,"Dtype 1 Dnum 727 Snum 30",1,1,649.8,7501.370967,"BIG LAKE MIDDLE SCHOOL",0.116465863,0.088353414,0.317269076,"Big Lake",1
"1183",1183,"Dtype 1 Dnum 727 Snum 30",2,1,654,7485.140318,"BIG LAKE MIDDLE SCHOOL",0.116465863,0.088353414,0.317269076,"Big Lake",1
"1184",1184,"Dtype 1 Dnum 728 Snum 340",0,1,651.2,8374.616912,"ROGERS MIDDLE SCHOOL",0.090643275,0.090643275,0.19005848,"Rogers",1
"1185",1185,"Dtype 1 Dnum 728 Snum 340",1,1,652.8,8793.985823,"ROGERS MIDDLE SCHOOL",0.090643275,0.090643275,0.19005848,"Rogers",1
"1186",1186,"Dtype 1 Dnum 728 Snum 340",2,1,656,8779.348874,"ROGERS MIDDLE SCHOOL",0.090643275,0.090643275,0.19005848,"Rogers",1
"1187",1187,"Dtype 1 Dnum 728 Snum 350",0,1,650.3,8374.616912,"ZIMMERMAN MIDDLE",0.030120482,0.108433735,0.403614458,"Zimmerman",1
"1188",1188,"Dtype 1 Dnum 728 Snum 350",1,1,649.1,8793.985823,"ZIMMERMAN MIDDLE",0.030120482,0.108433735,0.403614458,"Zimmerman",1
